1,65	15 7.59e-05 | 3
1,689	15 2.53e-05 | 1
1,7	15 0.00043 | 17
1,70	15 2.53e-05 | 1
1,75	6 5.99e-05 15 7.59e-05 | 4
1,762	15 2.53e-05 | 1
1,77	15 2.53e-05 | 1
1,785	15 2.53e-05 | 1
1,79	15 2.53e-05 | 1
1,8	15 0.000303 | 12
1,80	15 2.53e-05 | 1
1,83	15 2.53e-05 | 1
1,85	15 2.53e-05 | 1
1,858	15 2.53e-05 | 1
1,86	15 2.53e-05 | 1
1,9	15 0.000253 | 10
1,93	15 2.53e-05 | 1
1.1	15 2.53e-05 | 1
10	6 0.00138 15 0.00263 26 0.000572 | 128
10,1	15 0.000126 | 5
10,2	15 5.06e-05 | 2
10,3	15 2.53e-05 | 1
10,4	15 0.000101 | 4
10,5	15 0.000152 | 6
10,50	15 2.53e-05 | 1
10,6	15 0.000152 | 6
10,7	15 5.06e-05 | 2
10,8	15 2.53e-05 | 1
10,81	15 2.53e-05 | 1
10,9	15 5.06e-05 | 2
100	6 0.00012 15 0.00116 26 0.000572 | 49
100,2	15 2.53e-05 | 1
100,62	15 2.53e-05 | 1
100,68	15 2.53e-05 | 1
1000	6 0.00012 15 0.000455 | 20
10000	15 0.000253 26 0.00114 | 12
100000	6 5.99e-05 15 0.000379 26 0.00229 | 20
101	15 2.53e-05 | 1
102	15 7.59e-05 | 3
102433	15 2.53e-05 | 1
103	6 5.99e-05 26 0.000572 | 2
103,28	15 2.53e-05 | 1
103,9	15 2.53e-05 | 1
10422	15 2.53e-05 | 1
10500	15 0.000101 | 4
10549935	15 2.53e-05 | 1
106	15 0.000126 | 5
106,6	15 2.53e-05 | 1
107	6 0.00012 | 2
107,3	15 2.53e-05 | 1
107,36	26 0.000572 | 1
107,92	26 0.000572 | 1
108	15 5.06e-05 26 0.000572 | 3
108500	15 2.53e-05 | 1
109	15 2.53e-05 | 1
109,70	26 0.000572 | 1
11	6 0.000719 15 0.000733 26 0.000572 | 42
11,1	15 2.53e-05 | 1
11,2	15 2.53e-05 | 1
11,25	15 2.53e-05 | 1
11,3	15 0.000101 | 4
11,4	15 2.53e-05 | 1
11,5	15 5.06e-05 | 2
11,52	15 2.53e-05 | 1
11,6	15 2.53e-05 | 1
11,67	15 2.53e-05 | 1
11,7	15 7.59e-05 | 3
110	15 7.59e-05 26 0.000572 | 4
110,44	26 0.000572 | 1
1100	15 7.59e-05 26 0.000572 | 4
11000	15 5.06e-05 | 2
110000	15 0.000101 | 4
1100000	6 5.99e-05 | 1
111	26 0.000572 | 1
111,12	26 0.000572 | 1
112	15 5.06e-05 | 2
112,20	26 0.000572 | 1
112,44	26 0.000572 | 1
112000	15 2.53e-05 | 1
113	15 2.53e-05 | 1
1134	15 2.53e-05 | 1
114	15 2.53e-05 | 1
115	6 5.99e-05 15 7.59e-05 | 4
115000	15 2.53e-05 | 1
11526	15 2.53e-05 | 1
116	15 2.53e-05 | 1
116,5	15 2.53e-05 | 1
1164	15 2.53e-05 | 1
117000	15 2.53e-05 | 1
117600	15 2.53e-05 | 1
118	6 0.00018 15 2.53e-05 | 4
118,7	15 2.53e-05 | 1
119000	26 0.000572 | 1
11ème	6 5.99e-05 | 1
12	6 0.00126 15 0.00104 26 0.000572 | 63
12,1	15 7.59e-05 | 3
12,2	15 5.06e-05 | 2
12,3	15 2.53e-05 | 1
12,4	15 7.59e-05 | 3
12,5	15 7.59e-05 | 3
12,6	6 5.99e-05 15 7.59e-05 | 4
12,7	15 2.53e-05 | 1
12,8	15 7.59e-05 | 3
12,9	15 2.53e-05 | 1
120	15 0.000253 | 10
1200	15 5.06e-05 26 0.000572 | 3
12000	15 0.000101 26 0.00114 | 6
120000	15 5.06e-05 26 0.00114 | 4
121	15 2.53e-05 | 1
121.2	6 5.99e-05 | 1
122.2	6 5.99e-05 | 1
1225	15 2.53e-05 | 1
12360	15 2.53e-05 | 1
125	6 5.99e-05 15 0.000126 | 6
1250	15 2.53e-05 | 1
12500	15 2.53e-05 | 1
1251	15 2.53e-05 | 1
127	15 2.53e-05 | 1
128	15 5.06e-05 | 2
128000	15 5.06e-05 | 2
1288000	15 2.53e-05 | 1
129	15 2.53e-05 | 1
129,5	15 2.53e-05 | 1
12h30	19 1.72e-05 | 1
13	6 0.000719 15 0.000658 | 38
13,1	15 2.53e-05 | 1
13,2	15 2.53e-05 | 1
13,3	15 2.53e-05 | 1
13,4	6 5.99e-05 15 7.59e-05 | 4
13,45	15 5.06e-05 | 2
13,5	15 5.06e-05 26 0.000572 | 3
13,54	15 2.53e-05 | 1
13,55	15 2.53e-05 | 1
13,6	15 7.59e-05 | 3
13,7	15 5.06e-05 | 2
13,72	15 2.53e-05 | 1
13,8	15 5.06e-05 | 2
13,80	15 2.53e-05 | 1
13,9	15 5.06e-05 | 2
130	6 0.00012 15 0.000228 26 0.000572 | 12
1300	15 2.53e-05 | 1
13000	15 2.53e-05 26 0.000572 | 2
130000	15 2.53e-05 | 1
131	15 2.53e-05 | 1
131.38	6 5.99e-05 | 1
131.39	6 5.99e-05 | 1
131000	15 2.53e-05 | 1
131500	15 2.53e-05 | 1
132	15 2.53e-05 | 1
132000	15 2.53e-05 | 1
132100	15 2.53e-05 | 1
1326	15 2.53e-05 | 1
134	6 5.99e-05 | 1
134804	15 2.53e-05 | 1
135	15 7.59e-05 | 3
136	6 5.99e-05 | 1
1360	15 2.53e-05 | 1
1366672	15 2.53e-05 | 1
13719	15 2.53e-05 | 1
138000	15 2.53e-05 | 1
13_heures	19 1.72e-05 | 1
14	6 0.00102 15 0.000556 | 39
14,2	15 5.06e-05 | 2
14,4	15 2.53e-05 | 1
14,5	15 0.000101 | 4
14,6	15 2.53e-05 | 1
14,7	15 5.06e-05 26 0.000572 | 3
14,8	15 5.06e-05 | 2
14,9	15 5.06e-05 | 2
140	6 5.99e-05 15 7.59e-05 | 4
1400	15 7.59e-05 | 3
14000	6 5.99e-05 15 7.59e-05 | 4
140000	15 5.06e-05 | 2
144	15 5.06e-05 26 0.000572 | 3
144,8	15 2.53e-05 | 1
1440	15 2.53e-05 | 1
1448	19 1.72e-05 | 1
145	15 2.53e-05 | 1
1450	6 5.99e-05 15 2.53e-05 | 2
14500	6 5.99e-05 | 1
145000	15 7.59e-05 | 3
14533	15 5.06e-05 | 2
1460	15 2.53e-05 | 1
146000	15 2.53e-05 | 1
147	15 2.53e-05 | 1
1470	15 2.53e-05 | 1
148	15 2.53e-05 | 1
149	15 2.53e-05 | 1
1493	6 5.99e-05 | 1
15	6 0.00144 15 0.00177 26 0.00114 | 96
15,1	15 2.53e-05 | 1
15,5	15 0.000101 | 4
15,6	15 2.53e-05 | 1
15,7	15 2.53e-05 | 1
15,9	15 2.53e-05 | 1
150	6 0.00012 15 0.000354 26 0.000572 | 17
1500	15 0.000278 19 1.72e-05 | 12
15000	15 0.000101 | 4
150000	15 0.000101 26 0.000572 | 5
152	15 5.06e-05 | 2
1525	15 2.53e-05 | 1
154	6 5.99e-05 15 2.53e-05 | 2
155	15 2.53e-05 | 1
155000	15 2.53e-05 | 1
1566	15 2.53e-05 | 1
1586	19 1.72e-05 | 1
15ème	6 5.99e-05 | 1
16	6 0.00132 15 0.000607 | 46
16,1	15 2.53e-05 | 1
16,10	15 2.53e-05 | 1
16,2	15 5.06e-05 | 2
16,33	15 2.53e-05 | 1
16,353	15 2.53e-05 | 1
16,5	15 2.53e-05 | 1
16,53	15 2.53e-05 | 1
16,6	15 5.06e-05 | 2
16,75	15 2.53e-05 | 1
160	15 0.000126 | 5
1600	15 2.53e-05 | 1
160000	6 5.99e-05 15 7.59e-05 | 4
1601	15 2.53e-05 | 1
1611,4	15 2.53e-05 | 1
162	6 5.99e-05 15 2.53e-05 | 2
162900	15 2.53e-05 | 1
163	15 2.53e-05 | 1
164	15 2.53e-05 | 1
1645	6 5.99e-05 | 1
165	15 0.000101 | 4
166	15 2.53e-05 | 1
167	15 2.53e-05 | 1
1673	19 1.72e-05 | 1
16754	6 5.99e-05 | 1
16757	6 0.00012 | 2
168	15 2.53e-05 | 1
168,3	15 2.53e-05 | 1
168,4	15 2.53e-05 | 1
168,5	15 2.53e-05 | 1
169	15 5.06e-05 | 2
16_/_9	19 3.44e-05 | 2
17	6 0.00156 15 0.000607 19 1.72e-05 26 0.00114 | 53
17,1	15 2.53e-05 | 1
17,4	15 2.53e-05 | 1
17,473	15 2.53e-05 | 1
17,494	15 2.53e-05 | 1
17,5	15 5.06e-05 | 2
17,6	15 2.53e-05 | 1
17,8	15 2.53e-05 | 1
17,9	15 2.53e-05 | 1
170	15 7.59e-05 26 0.000572 | 4
1700	15 7.59e-05 26 0.000572 | 4
17000	15 5.06e-05 26 0.000572 | 3
170000	15 5.06e-05 | 2
1703	15 2.53e-05 | 1
171,5	15 2.53e-05 | 1
171000	15 2.53e-05 | 1
172	15 2.53e-05 | 1
172,8	15 2.53e-05 | 1
173	15 2.53e-05 | 1
1732	19 1.72e-05 | 1
1735	19 1.72e-05 | 1
174	15 2.53e-05 | 1
1747	19 1.72e-05 | 1
175	15 2.53e-05 | 1
1750	15 2.53e-05 | 1
17500	15 2.53e-05 | 1
17605	6 5.99e-05 | 1
1764	19 1.72e-05 | 1
1767	19 1.72e-05 | 1
177	15 7.59e-05 | 3
178	15 2.53e-05 | 1
178000	26 0.000572 | 1
1784	19 1.72e-05 | 1
1785	15 2.53e-05 | 1
17905	15 5.06e-05 | 2
18	6 0.000899 15 0.000658 26 0.000572 | 42
18,10	15 2.53e-05 | 1
18,2	15 2.53e-05 | 1
18,27	15 2.53e-05 | 1
18,3	15 2.53e-05 | 1
18,5	15 5.06e-05 | 2
18,50	15 2.53e-05 | 1
18,6	15 2.53e-05 | 1
18,8	15 2.53e-05 | 1
180	15 0.000101 | 4
180,6	15 2.53e-05 | 1
1800	6 5.99e-05 15 2.53e-05 | 2
18000	6 5.99e-05 15 5.06e-05 | 3
180000	15 5.06e-05 | 2
1810	19 1.72e-05 | 1
1815	19 1.72e-05 | 1
1816	19 1.72e-05 | 1
1817	19 1.72e-05 | 1
182000	15 5.06e-05 26 0.000572 | 3
1821	15 2.53e-05 | 1
1831	15 2.53e-05 | 1
184,1	15 2.53e-05 | 1
18400	15 2.53e-05 | 1
1843	19 1.72e-05 | 1
1845	19 1.72e-05 | 1
1852	19 1.72e-05 | 1
1857	19 1.72e-05 | 1
1857,78	15 2.53e-05 | 1
1859	19 3.44e-05 | 2
1866	19 1.72e-05 | 1
1867	19 1.72e-05 | 1
1870	19 5.16e-05 | 3
1871	19 1.72e-05 | 1
1874	19 1.72e-05 | 1
1875	15 2.53e-05 19 1.72e-05 | 2
188	15 2.53e-05 | 1
188,7	15 2.53e-05 | 1
1883,64	15 2.53e-05 | 1
1884	19 1.72e-05 | 1
18855	15 2.53e-05 | 1
189	15 2.53e-05 | 1
1890	19 1.72e-05 | 1
1893	19 3.44e-05 | 2
1894	19 1.72e-05 | 1
1899484	26 0.000572 | 1
18h30	19 1.72e-05 | 1
18ème	6 5.99e-05 | 1
19	6 0.00102 15 0.000531 | 38
19,1	15 2.53e-05 | 1
19,3	15 7.59e-05 | 3
19,4	15 5.06e-05 | 2
19,6	15 5.06e-05 | 2
190	15 7.59e-05 | 3
1900	15 2.53e-05 19 3.44e-05 | 3
190000	15 2.53e-05 | 1
1903	19 1.72e-05 | 1
1904	19 3.44e-05 | 2
1906	19 3.44e-05 | 2
1907	19 1.72e-05 | 1
190oo	15 2.53e-05 | 1
1910	19 5.16e-05 | 3
1911	19 1.72e-05 | 1
1914	19 8.6e-05 | 5
1917	19 1.72e-05 | 1
1918	19 5.16e-05 | 3
192,10	15 2.53e-05 | 1
1920	19 6.88e-05 | 4
19200	15 2.53e-05 | 1
1921	19 3.44e-05 | 2
1922	19 1.72e-05 | 1
1924	19 1.72e-05 | 1
1925	19 3.44e-05 | 2
1926	19 1.72e-05 | 1
1928	19 1.72e-05 | 1
1929	19 3.44e-05 | 2
193,6	15 2.53e-05 | 1
1930	19 6.88e-05 | 4
1932	19 3.44e-05 | 2
1933	19 1.72e-05 | 1
1934	19 1.72e-05 | 1
1935	19 3.44e-05 | 2
1936	19 3.44e-05 | 2
1938	19 3.44e-05 | 2
1939	19 3.44e-05 | 2
1940	19 1.72e-05 | 1
1941	19 1.72e-05 | 1
1942	19 3.44e-05 | 2
1943	19 3.44e-05 | 2
1944	19 5.16e-05 | 3
1945	19 8.6e-05 | 5
1946	19 8.6e-05 | 5
1947	19 1.72e-05 | 1
1948	19 1.72e-05 | 1
1949	19 3.44e-05 | 2
1950	19 5.16e-05 | 3
1951	19 5.16e-05 | 3
1952	19 3.44e-05 | 2
1953	19 3.44e-05 | 2
1954	19 5.16e-05 | 3
1955	19 5.16e-05 | 3
1956	19 6.88e-05 | 4
1957	19 5.16e-05 | 3
1958	19 3.44e-05 | 2
1959	19 3.44e-05 | 2
1959_-_1962	19 1.72e-05 | 1
196	19 1.72e-05 | 1
1960	19 5.16e-05 | 3
1961	19 0.000103 | 6
1962	19 6.88e-05 | 4
1963	19 0.00012 | 7
1963_-_1967	19 1.72e-05 | 1
1964	19 0.00012 | 7
1965	19 1.72e-05 | 1
1966	19 5.16e-05 | 3
1967	19 3.44e-05 | 2
1968	19 6.88e-05 | 4
1969	19 1.72e-05 | 1
1970	19 0.000189 | 11
1971	19 6.88e-05 | 4
1971_-_1975	19 1.72e-05 | 1
1972	19 6.88e-05 | 4
1973	19 0.000172 | 10
1974	19 0.000138 | 8
1974,55	15 2.53e-05 | 1
1975	19 0.000172 | 10
1976	19 0.000155 | 9
1977	19 0.000103 | 6
1978	19 5.16e-05 | 3
1979	19 0.000258 | 15
198	15 5.06e-05 | 2
1980	19 0.000189 | 11
1981	19 0.00055 | 32
1981_-_1983	19 1.72e-05 | 1
1982	19 0.000585 | 34
1983	19 0.000447 | 26
1983_-_1990	19 1.72e-05 | 1
1984	19 0.00043 | 25
1985	19 0.000413 | 24
1986	19 0.00098 | 57
1987	19 0.000739 | 43
1988	19 0.000842 | 49
1989	19 0.00179 | 104
1990	19 0.00289 | 168
1991	19 0.00622 | 362
1991_-_1992	19 1.72e-05 | 1
1992	19 0.0071 | 413
1993	19 0.00337 | 196
1994	19 0.000963 | 56
1995	19 0.000464 | 27
1996	19 0.000103 | 6
1997	19 0.000309 | 18
1998	19 6.88e-05 | 4
1999	19 3.44e-05 | 2
19_-_20	19 1.72e-05 | 1
1_,_96	19 1.72e-05 | 1
1er	6 0.00258 | 43
1h15	19 1.72e-05 | 1
2	6 0.00474 15 0.00197 19 0.000206 | 169
2,08	15 2.53e-05 | 1
2,1	15 0.000253 | 10
2,11	15 7.59e-05 | 3
2,13	15 2.53e-05 | 1
2,2	15 0.000228 26 0.000572 | 10
2,23	15 2.53e-05 | 1
2,25	15 0.000101 | 4
2,28	26 0.000572 | 1
2,3	15 0.000303 | 12
2,4	15 0.000253 | 10
2,5	15 0.000986 | 39
2,50	6 5.99e-05 15 2.53e-05 | 2
2,59	15 2.53e-05 | 1
2,6	15 0.000278 | 11
2,7	15 0.000202 | 8
2,72	15 2.53e-05 | 1
2,74	15 2.53e-05 | 1
2,8	6 5.99e-05 15 0.000303 | 13
2,87	15 2.53e-05 | 1
2,9	15 0.000253 | 10
2,95	15 2.53e-05 | 1
2,96	15 2.53e-05 | 1
20	6 0.0012 15 0.00225 19 3.44e-05 | 111
20,05	15 0.000126 | 5
20,4	15 2.53e-05 | 1
20,5	15 2.53e-05 | 1
200	6 5.99e-05 15 0.000303 26 0.000572 | 14
2000	6 5.99e-05 15 0.000405 19 0.000206 26 0.00114 | 31
20000	6 5.99e-05 15 0.000303 26 0.000572 | 14
200000	15 0.000303 | 12
2001	6 5.99e-05 | 1
2002	19 1.72e-05 | 1
2003	19 3.44e-05 | 2
2004	19 1.72e-05 | 1
2008	19 1.72e-05 | 1
200_000	19 1.72e-05 | 1
2010	19 1.72e-05 | 1
2014	15 5.06e-05 | 2
2014,05	15 5.06e-05 | 2
2020	19 1.72e-05 | 1
2023	19 1.72e-05 | 1
202348	15 2.53e-05 | 1
203,38	15 2.53e-05 | 1
204	15 2.53e-05 | 1
205	19 1.72e-05 | 1
206	15 2.53e-05 | 1
2077	15 2.53e-05 | 1
208	15 2.53e-05 | 1
209	15 2.53e-05 | 1
20_000	19 1.72e-05 | 1
20_heures	19 1.72e-05 | 1
21	6 0.00168 15 0.000303 26 0.00114 | 42
21,40	15 2.53e-05 | 1
21,5	15 0.000101 | 4
21,7	15 2.53e-05 | 1
210	15 2.53e-05 | 1
21000	15 2.53e-05 | 1
210000	15 2.53e-05 | 1
21032	15 2.53e-05 | 1
215	15 2.53e-05 | 1
215,10	15 2.53e-05 | 1
217	15 2.53e-05 | 1
217,5	15 2.53e-05 | 1
218000	26 0.000572 | 1
22	6 0.00246 15 0.000202 | 49
22,15	15 2.53e-05 | 1
22,20	15 2.53e-05 | 1
22,3	15 2.53e-05 | 1
22,4	15 5.06e-05 | 2
22,5	15 2.53e-05 | 1
22,8	15 2.53e-05 | 1
220	15 0.000101 | 4
2200	15 5.06e-05 | 2
22000	6 5.99e-05 | 1
220000	15 2.53e-05 | 1
221	15 2.53e-05 | 1
223	15 2.53e-05 | 1
223450	15 2.53e-05 | 1
225,16	15 2.53e-05 | 1
225000	15 2.53e-05 | 1
2253	15 2.53e-05 | 1
226	15 2.53e-05 | 1
22627	15 2.53e-05 | 1
227000	15 2.53e-05 | 1
2275	6 5.99e-05 | 1
228	15 5.06e-05 | 2
229,8	15 2.53e-05 | 1
22964	15 2.53e-05 | 1
23	6 0.00168 15 0.000329 | 41
23,5	15 5.06e-05 | 2
23,6	15 2.53e-05 | 1
23,7	15 2.53e-05 | 1
23,9	15 5.06e-05 | 2
230	6 5.99e-05 15 0.000101 26 0.000572 | 6
2300	15 2.53e-05 | 1
23000	15 5.06e-05 | 2
2303	15 2.53e-05 | 1
232	15 2.53e-05 | 1
232,59	15 2.53e-05 | 1
235	15 2.53e-05 | 1
2350	15 5.06e-05 | 2
236	15 2.53e-05 | 1
237	6 5.99e-05 | 1
23700	15 2.53e-05 | 1
2389	15 7.59e-05 | 3
23_h_30	19 1.72e-05 | 1
24	6 0.00114 15 0.000303 | 31
24,2	15 2.53e-05 | 1
24,4	15 2.53e-05 | 1
24,5	15 0.000126 | 5
24,7	15 2.53e-05 | 1
24,9	15 5.06e-05 | 2
240	15 0.000101 | 4
2400	6 5.99e-05 15 5.06e-05 | 3
24000	15 2.53e-05 | 1
240000	15 2.53e-05 | 1
245	15 2.53e-05 | 1
245000	15 2.53e-05 | 1
246	15 2.53e-05 | 1
248000	26 0.000572 | 1
25	6 0.000779 15 0.00129 | 64
25,2	15 2.53e-05 | 1
25,3	15 2.53e-05 | 1
25,6	15 2.53e-05 | 1
25,7	15 2.53e-05 | 1
250	6 5.99e-05 15 0.000303 | 13
2500	15 2.53e-05 | 1
25000	6 5.99e-05 15 0.000152 | 7
250000	15 0.000101 26 0.00114 | 6
252	6 5.99e-05 | 1
254	15 2.53e-05 | 1
255	15 2.53e-05 | 1
2572968000	15 2.53e-05 | 1
25_000	19 1.72e-05 | 1
26	6 0.00102 15 0.000253 | 27
26,1	15 2.53e-05 | 1
26,4	15 2.53e-05 | 1
26,5	15 2.53e-05 | 1
26,6	15 2.53e-05 | 1
26,8	15 2.53e-05 | 1
260	15 7.59e-05 | 3
2600	15 5.06e-05 | 2
260000	15 0.000126 | 5
2610000	15 2.53e-05 | 1
262	6 5.99e-05 | 1
265	15 2.53e-05 | 1
266	15 2.53e-05 | 1
2660	15 2.53e-05 | 1
2664	15 2.53e-05 | 1
268	15 2.53e-05 | 1
27	6 0.000839 15 0.000329 | 27
270	15 2.53e-05 | 1
270,20	15 2.53e-05 | 1
27000	15 2.53e-05 26 0.000572 | 2
272	15 2.53e-05 | 1
272000	26 0.000572 | 1
273	26 0.000572 | 1
275000	15 2.53e-05 | 1
277	15 2.53e-05 | 1
28	6 0.0018 15 0.000152 19 1.72e-05 26 0.000572 | 38
28,4	15 2.53e-05 | 1
28,5	15 2.53e-05 | 1
28,6	15 2.53e-05 | 1
28,8	15 2.53e-05 | 1
28,85	15 2.53e-05 | 1
280	15 2.53e-05 | 1
28000	6 5.99e-05 15 7.59e-05 | 4
280000	15 5.06e-05 | 2
2807,7	15 2.53e-05 | 1
281	15 2.53e-05 | 1
2812500	15 2.53e-05 | 1
283	15 2.53e-05 | 1
288	15 2.53e-05 | 1
289	15 2.53e-05 | 1
289,80	15 2.53e-05 | 1
29	6 0.00252 15 0.000228 | 51
29,2	15 2.53e-05 | 1
29,5	15 2.53e-05 | 1
29,7	15 2.53e-05 | 1
29,9	15 2.53e-05 | 1
290	15 0.000101 | 4
2900	15 2.53e-05 | 1
29100	26 0.000572 | 1
293000	15 2.53e-05 | 1
2934000	15 2.53e-05 | 1
295,70	15 5.06e-05 | 2
2971000	15 5.06e-05 | 2
29751	15 2.53e-05 | 1
29910	15 2.53e-05 | 1
2_,_2	19 1.72e-05 | 1
2_,_5	19 1.72e-05 | 1
3	6 0.00312 15 0.0023 19 1.72e-05 26 0.000572 | 145
3,04	15 2.53e-05 | 1
3,1	15 0.000455 | 18
3,10	15 2.53e-05 | 1
3,14	15 2.53e-05 | 1
3,2	15 0.000126 | 5
3,25	15 0.000101 | 4
3,2972	15 2.53e-05 | 1
3,3	6 5.99e-05 15 0.000202 | 9
3,333	15 2.53e-05 | 1
3,35	15 2.53e-05 | 1
3,3538	15 5.06e-05 | 2
3,3570	15 2.53e-05 | 1
3,36	15 7.59e-05 | 3
3,3650	15 2.53e-05 | 1
3,3675	15 2.53e-05 | 1
3,37	15 5.06e-05 | 2
3,38	15 2.53e-05 | 1
3,4	15 0.000152 | 6
3,40	15 2.53e-05 | 1
3,4070	15 2.53e-05 | 1
3,41	15 5.06e-05 | 2
3,42	15 5.06e-05 | 2
3,4250	15 2.53e-05 | 1
3,43	15 2.53e-05 | 1
3,4305	15 2.53e-05 | 1
3,5	6 5.99e-05 15 0.000506 | 21
3,50	15 2.53e-05 | 1
3,6	15 0.000177 26 0.000572 | 8
3,63	15 2.53e-05 | 1
3,7	15 0.000152 | 6
3,75	15 5.06e-05 | 2
3,8	15 0.000278 | 11
3,80	15 2.53e-05 | 1
3,85	15 2.53e-05 | 1
3,9	15 0.000202 | 8
3,90	15 2.53e-05 | 1
30	6 0.00402 15 0.00187 19 6.88e-05 26 0.000572 | 146
30,3	15 2.53e-05 | 1
30,30	15 2.53e-05 | 1
30,45	15 2.53e-05 | 1
30,5	15 2.53e-05 | 1
300	6 0.00012 15 0.000506 | 22
3000	6 5.99e-05 15 0.000152 | 7
30000	6 5.99e-05 15 0.000228 | 10
300000	15 0.000253 | 10
301	6 5.99e-05 15 2.53e-05 | 2
302	15 2.53e-05 | 1
3028300	15 2.53e-05 | 1
304,5	15 2.53e-05 | 1
3040	15 2.53e-05 | 1
3048	15 2.53e-05 | 1
3066400	26 0.000572 | 1
31	6 0.00264 15 0.000177 | 51
31,5	15 2.53e-05 | 1
31,6	15 5.06e-05 | 2
310	15 2.53e-05 | 1
31000	15 2.53e-05 | 1
310000	15 2.53e-05 | 1
3111	15 5.06e-05 | 2
312	15 5.06e-05 | 2
3130	15 2.53e-05 | 1
314	15 2.53e-05 | 1
314000	15 2.53e-05 | 1
3146	15 2.53e-05 | 1
315000	15 2.53e-05 | 1
316900	15 2.53e-05 | 1
317	15 2.53e-05 | 1
32	15 0.000253 | 10
32,10	15 2.53e-05 | 1
32,2	15 5.06e-05 | 2
32,5	15 2.53e-05 | 1
32,9	15 2.53e-05 | 1
320	15 7.59e-05 | 3
32000	15 2.53e-05 | 1
320000	15 2.53e-05 | 1
329	15 2.53e-05 | 1
32_900	19 1.72e-05 | 1
33	15 0.000228 26 0.000572 | 10
33,3	15 2.53e-05 | 1
33,4	15 2.53e-05 | 1
33,5	15 5.06e-05 | 2
33,8	15 2.53e-05 | 1
330	15 2.53e-05 | 1
3300	15 5.06e-05 | 2
331	15 5.06e-05 | 2
332	15 2.53e-05 | 1
333	15 2.53e-05 | 1
335	15 2.53e-05 | 1
335,6	15 2.53e-05 | 1
337	15 2.53e-05 | 1
3379,50	15 2.53e-05 | 1
34	15 0.000278 | 11
34,6	15 2.53e-05 | 1
340	15 5.06e-05 | 2
3400	15 2.53e-05 | 1
34000	19 1.72e-05 | 1
